clase,x,y,content
0,0.6338563,-0.26815683,"['also', 'texting', 'school', 'upset', 'blah', 'update', 'might', 'facebook', 'cry', 'today', 'result']"
0,0.24658056,1.0471362,"['many', 'go', 'dived', 'rest', 'bounds', 'managed', 'times', 'ball', 'kenichan', 'save']"
0,-0.11962767,-2.3263412,"['feels', 'body', 'whole', 'like', 'fire', 'itchy']"
0,1.2802444,-0.9296454,"['behaving', 'mad', 'see', 'nationwideclass']"
0,-0.16000095,-2.4763556,"['kwesidei', 'crew', 'whole']"
0,3.0307431,-1.6559765,"['need', 'hug']"
0,0.20416486,0.24769622,"['hey', 'thanks', 'rains', 'loltrish', 'yes', 'time', 'see', 'long', 'bit', 'lol', 'fine']"
0,1.2178128,2.8100471,"['nope', 'tatiana']"
0,-0.78929895,1.2970479,"['que', 'twittera', 'muera']"
0,0.95731455,2.2071607,"['spring', 'snowing', 'plain', 'break', 'city']"
0,-43.587353,-56.75859,"['pierced', 'ears']"
0,-0.97089046,-0.5734419,"['caregiving', 'thought', 'bear', 'embarrassing', 'ua', 'watch', 'loss']"
0,-0.3380564,-1.4724636,"['counts', 'talk', 'never', 'octolinz', 'anymore', 'either', 'idk']"
0,-0.544863,1.8986644,"['doucheclown', 'snyder', 'would', 'smarrison', 'first', 'really', 'zac', 'gun', 'though']"
0,-0.12930591,-0.83362013,"['iamlilnicki', 'wish', 'iamjazzyfizzle', 'got', 'watch', 'premiere', 'miss']"
0,-0.87687707,0.84652054,"['cut', 'scene', 'hollis', 'hurt', 'wry', 'death', 'directors', 'film', 'watch', 'severely']"
0,2.5900533,-0.49446842,"['file', 'taxes']"
0,0.5639718,-1.486313,"['soundtrack', 'ahh', 'wanted', 'ive', 'lettya', 'rent', 'see', 'love', 'always']"
0,-0.76012313,1.3997802,"['oh', 'forgotten', 'drinking', 'dear', 'fakerpattypattz', 'table', 'drinks']"
0,2.0453534,1.2877432,"['much', 'get', 'day', 'alydesigns', 'done']"
0,0.4872965,-0.4334412,"['one', 'friend', 'meet', 'mid', 'today', 'time', 'valley', 'asked', 'sigh', 'called']"
0,-0.7962267,1.5835243,"['baked', 'cake', 'ated', 'angry', 'barista']"
0,0.49555638,1.5268883,"['week', 'going', 'hoped']"
0,1.2894233,-0.6853502,"['tomorrow', 'class', 'blagh']"
0,2.3357606,0.031214923,"['wake', 'people', 'call', 'hate']"
0,1.7806544,-0.10034791,"['going', 'marley', 'watching', 'cry', 'sleep']"
0,1.0789891,-0.651236,"['miss', 'im', 'lilly', 'sad']"
0,0.11584583,1.0842156,"['get', 'leslie', 'mad', 'lol', 'ooooh', 'ok']"
0,-0.058639444,-1.5044676,"['lover', 'depressed', 'gets', 'exception', 'track', 'time', 'almost', 'meh', 'every']"
0,-0.058178414,-1.7242353,"['account', 'make', 'new', 'one', 'hacked', 'aim']"
0,0.31771508,0.20965743,"['promote', 'groove', 'may', 'going', 'one', 'go', 'anaheim', 'alielayus', 'gear', 'ride', 'though', 'want', 'unfornately']"
0,1.4829032,0.3696387,"['thought', 'work', 'tomorrow', 'morning', 'option', 'sleeping', 'afternoon', 'evaluations', 'realizing']"
0,-0.22623989,-0.7210888,"['julieebaby', 'awe', 'love', 'miss']"
0,1.5548416,-0.1647027,"['asian', 'eyes', 'humpninja', 'cry', 'sleep', 'night']"
0,0.19994663,0.28642395,"['shower', 'sick', 'cause', 'held', 'champ', 'sitting', 'back', 'puke', 'hour', 'stand', 'spent', 'bed', 'like', 'ok']"
0,0.34728462,0.06594746,"['three', 'ill', 'story', 'hours', 'good', 'tell', 'cocomix', 'ya', 'later', 'day', 'workin', 'like']"
0,-0.7922763,-0.1267964,"['came', 'gmt', 'sorry', 'time', 'bed', 'missxu']"
0,0.61412925,-0.64128125,"['think', 'fleurylis', 'know', 'kids', 'even', 'depressing', 'either', 'suitcases', 'want']"
0,0.4552477,-0.24456355,"['class', 'another', 'work', 'day', 'fly', 'girlfriend', 'bed', 'gonna', 'gym', 'miss']"
0,0.43721306,0.27537423,"['feel', 'getting', 'tomorrows', 'really', 'today', 'study', 'practical', 'exam', 'got', 'like']"
0,-0.102219164,2.1530943,"['enough', 'reason', 'one', 'heart', 'break', 'guitar', 'teardrops']"
0,0.9243711,-0.005988956,"['sad', 'wanna', 'know', 'still', 'feeling', 'sleep', 'hate']"
0,0.4532603,-0.004115116,"['finally', 'wish', 'sad', 'missed', 'jonathanrknight', 'see', 'awww', 'im', 'soo', 'comfortable']"
0,-0.105115876,-0.59533596,"['family', 'body', 'sad', 'found', 'heart', 'heard', 'girl', 'breaks', 'tracy', 'asleep', 'falling']"
0,-0.3004886,-0.54060215,"['also', 'means', 'yay', 'happy', 'viennah', 'job', 'time', 'less']"
0,0.7947749,-0.19997475,"['ppl', 'happening', 'bgs', 'twanking', 'checked', 'looks', 'user', 'probs', 'uids', 'still', 'like', 'timeline', 'blackberry']"
0,-0.46835917,0.460778,"['oh', 'wear', 'ironing', 'burnt', 'jeancjumbe', 'fave', 'man', 'meeting', 'top']"
0,1.247923,-0.3676844,"['breaking', 'sad', 'lilo', 'samro', 'strangely']"
0,-2.0608373,0.10548973,"['oh', 'think', 'sorry', 'retweeting', 'tea']"
0,2.0295265,-0.7742037,"['massive', 'tautao', 'waiting', 'via', 'diigo', 'plan', 'com', 'broken', 'still', 'promise', 'www', 'broadband']"
0,0.6504048,0.071518645,"['tons', 'may', 'friends', 'localtweeps', 'replies', 'see', 'scrolling', 'wow', 'lot', 'feed', 'unfollow', 'tweets']"
0,0.14885496,2.1079829,"['chicken', 'taking', 'duck', 'wayyy', 'long', 'hatch']"
0,-0.23277222,-0.2315575,"['crashed', 'ago', 'yrs', 'online', 'pc', 'name', 'forget', 'site', 'put', 'vacation', 'photos']"
0,3.0307424,-1.6559759,"['need', 'hug']"
0,0.12051403,0.17065938,"['much', 'assets', 'dont', 'trade', 'think', 'sorry', 'company', 'andywana', 'pos', 'sure', 'andy', 'away', 'want']"
0,1.577932,-0.26616526,"['oanhlove', 'happens', 'hate']"
0,0.23517497,0.122272246,"['game', 'say', 'dallas', 'going', 'sad', 'would', 'think', 'gotta', 'feeling', 'shows', 'mmm', 'use', 'music', 'show', 'though']"
0,2.0344632,0.2760078,"['tomorrow', 'degrees', 'ugh']"
0,0.41448027,-0.10432484,"['thought', 'random', 'found', 'glad', 'move', 'yer', 'already', 'sd', 'hmmm', 'well', 'hear']"
0,-1.231372,0.4417815,"['commission', 'batmanyng', 'playing', 'copped', 'ps', 'blood', 'wutcha', 'sand', 'miss']"
0,1.3569795,-0.7972984,"['parking', 'leaving', 'lot', 'work']"
0,-1.0223019,-2.259315,"['cool', 'life']"
0,-1.0566965,-0.72772616,"['experience', 'cigarette', 'post', 'never', 'coitus', 'gotten', 'sadly', 'though']"
0,1.3864045,1.238441,"['comes', 'rain', 'nice', 'tomorrow', 'bad', 'day']"
0,0.18068294,0.20273736,"['phone', 'starrbby', 'shucks', 'aw', 'bill', 'around', 'lost', 'job', 'bad', 'pay', 'lmao', 'even']"
0,1.688552,0.79722744,"['tomorrow', 'school', 'back', 'damm']"
0,-0.5515769,0.36673963,"['mo', 'money', 'hour', 'hell', 'min', 'clams', 'wage', 'jobs']"
0,1.6380879,-0.083913215,"['see', 'soon', 'katortiz', 'forever']"
0,1.5904155,-1.6195482,"['failwhale', 'lt', 'algonquin', 'agreed', 'today', 'day', 'saw', 'allllll']"
0,0.13716248,0.23858444,"['oh', 'hey', 'look', 'added', 'says', 'dont', 'em', 'dude', 'sorry', 'haha', 'pop', 'really', 'need', 'jdarter', 'terrible', 'unless', 'someone']"
0,-0.40570775,-0.35722193,"['start', 'working', 'nikster', 'need', 'sure', 'right', 'ninjen', 'jared', 'least']"
0,1.1440971,1.8884692,"['people', 'diss', 'ugly', 'bands', 'trace', 'hate', 'really', 'clearly']"
0,0.43907052,-0.2045192,"['girls', 'black', 'singlet', 'run', 'gym', 'shoes', 'attire', 'leather', 'adidas', 'shorts', 'today', 'puma', 'socks', 'cute', 'business', 'lucky']"
0,-0.5730284,-2.3077307,"['location', 'show']"
0,-1.3807775,1.3042994,"['phone', 'picnic', 'citrus', 'like', 'smells']"
0,1.2842317,-0.8588674,"['ashleyac', 'awol', 'sensitive', 'glad', 'nevertheless', 'donkey', 'see', 'asap', 'still', 'mug', 'comments', 'charger']"
0,0.3829227,-1.0472803,"['fml', 'csi', 'new', 'tonight']"
0,-1.1880534,1.710715,"['think', 'tennis', 'arms', 'sore']"
0,-0.57627153,0.09459472,"['much', 'wonders', 'depressed', 'make', 'seccond', 'unhappy', 'split', 'like', 'someone']"
0,1.1311064,0.010217817,"['saying', 'tomorrow', 'soon', 'bye', 'hate', 'see', 'sleep', 'night']"
0,0.44088534,-0.1652002,"['newsletter', 'booked', 'ur', 'shame', 'fares', 'mine', 'paid', 'already', 'really', 'statravelau', 'unbelievable', 'got']"
0,0.79846174,-2.6930444,"['missin', 'boo']"
0,-14.0949545,-68.64317,"['itm', 'markhardy']"
0,2.417795,-0.21712428,"['chalk', 'useless', 'chalkboard', 'damn']"
0,-1.284831,2.4112883,"['getty', 'sore', 'getting', 'villa', 'throat', 'blast', 'worse', 'day', 'hates']"
0,2.205039,1.2166524,"['hey', 'sup', 'mama', 'missed', 'meeting', 'ya', 'msdrama']"
0,0.12483972,0.88974345,"['get', 'hurts', 'smoking', 'hypnosis', 'working', 'wonder', 'tummy', 'stop', 'anything']"
0,0.514361,-1.7232845,"['always', 'ones', 'fat']"
0,-0.5860879,-0.13464667,"['annoys', 'evil', 'babe', 'muahaha', 'sorry', 'thankfully', 'right', 'laugh', 'januarycrimson', 'asleep', 'fam']"
0,-0.52063996,-0.25649455,"['class', 'hollywoodheat', 'undergrad', 'paid', 'attention', 'webpage', 'covered', 'photoshop', 'design']"
0,3.5280547,-0.25856254,"['wednesday', 'day', 'know']"
0,-0.80140907,-1.4528462,"['hills', 'poor', 'cameron']"
0,0.47862664,0.44566396,"['threatening', 'st', 'pray', 'headache', 'jerk', 'babies', 'please', 'start', 'sh', 'party', 'still', 'birthday', 'ex']"
0,0.45772374,0.46603027,"['makeherfamous', 'find', 'problems', 'ulike', 'constants', 'think', 'hmm', 'really', 'enjoy', 'someone', 'things']"
0,-1.3623763,0.050341196,"['puppy', 'little', 'sick', 'strider']"
0,0.2514306,0.22032261,"['much', 'go', 'steve', 'easter', 'wana', 'grace', 'wnt', 'rylee', 'well', 'sadly', 'party', 'ohh', 'since', 'able']"
0,-0.29212832,2.162211,"['hey', 'one', 'bracket', 'actually', 'money', 'bad', 'pools']"
0,0.6624749,-1.3566978,"['follow', 'stark', 'either', 'work']"
0,0.6325918,1.0523069,"['teams', 'astros', 'good', 'lose', 'bad', 'favorite', 'nite', 'spartans']"
0,-0.44803292,-0.97221684,"['remains', 'body', 'found', 'girl', 'northern', 'california', 'police', 'calif', 'missing']"
0,0.49029455,0.2702155,"['pain', 'hours', 'mangaaa', 'yesterday', 'times', 'capacity', 'increase', 'fast', 'hope', 'got', 'whale', 'fail']"
0,0.0010868966,-1.6103657,"['behind', 'classes', 'work']"
0,0.19448659,2.711879,"['watching', 'quot', 'house']"
0,-0.94242555,1.3706983,"['remember', 'back', 'time', 'serious', 'leg', 'strikes', 'kpreyes', 'bum']"
0,-1.3606118,-0.15217568,"['cool', 'laptop', 'recalls', 'complaints', 'paradisej', 'kinds', 'online', 'overheating']"
0,0.7272028,1.0471478,"['new', 'misses', 'glad', 'mommy', 'job', 'training', 'emily', 'done']"
0,-0.02841043,-0.12932745,"['would', 'mixed', 'year', 'rd', 'first', 'rather', 'bad', 'party', 'send', 'ones', 'messages', 'sophmore']"
0,2.695258,1.7892255,"['henkuyinepu', 'overrated']"
0,-0.08346216,-1.4776852,"['behind', 'moscow', 'marykatherine', 'heard', 'know', 'times', 'thing', 'wondered', 'afternoon']"
0,-0.6162443,-1.495571,"['laying', 'voice', 'bed']"
0,-0.28186274,-0.72438633,"['killed', 'sooo', 'sad', 'house', 'whyyyyyyyy', 'kutner']"
0,-1.8969666,1.5735441,"['culpa', 'sorry', 'mea', 'really', 'jacobsummers', 'tell']"
0,-1.6010334,-1.14683,"['sense', 'make', 'suicide', 'actually', 'alliana', 'thing', 'refuse', 'happened', 'believe']"
0,1.6402947,1.3648822,"['hope', 'salancaster', 'ok']"
0,0.19687483,0.05807915,"['much', 'grind', 'cuz', 'saddening', 'stop', 'mercedesashley', 'time', 'damn', 'love', 'inspirational', 'like', 'want']"
0,-0.85773486,2.033206,"['wudnt', 'yeah', 'aw', 'stand', 'know', 'chance', 'hibanick']"
0,1.8733658,0.1923553,"['cant', 'sleep', 'ugh']"
0,1.6261961,-1.7426618,"['wanna', 'hanging', 'sing', 'crooners', 'sucks']"
0,0.2792642,0.1780027,"['girls', 'bh', 'quot', 'aww', 'go', 'sc', 'wanna', 'tomorrow', 'think', 'morning', 'ya', 'leaving', 'im', 'beach', 'erre', 'aaw', 'miss']"
0,-1.7079953,0.7308279,"['pissed', 'station', 'asba', 'radio']"
0,3.5280535,-0.25848985,"['wednesday', 'day', 'know']"
0,1.7069432,-1.3204778,"['thought', 'life', 'flipped', 'know', 'good', 'upside', 'head', 'ramen', 'sounds']"
0,0.5493728,1.0476921,"['mention', 'made', 'pain', 'back', 'hurt', 'crying', 'sides', 'fail']"
0,0.38248053,0.186781,"['quot', 'getting', 'sick', 'sleep', 'night', 'ugh', 'back', 'snack', 'glass', 'late', 'oj', 'hate', 'sickness']"
0,-0.588261,-0.083763845,"['big', 'belle', 'fan', 'camilla', 'allyheman']"
0,0.25124297,0.21566525,"['clip', 'grum', 'broke', 'ex', 'filters', 'wah', 'work', 'el', 'else', 'till', 'stupido', 'puter', 'something', 'must', 'get', 'blame', 'mine', 'see', 'wait']"
0,0.3287649,0.3517473,"['terms', 'much', 'longer', 'get', 'going', 'week', 'actually', 'need', 'done', 'seems']"
0,2.1716003,0.34688535,['cold']
0,1.0034726,0.96737576,"['ugly', 'thecoolestout', 'turn', 'tomorrow', 'gonna', 'ehhh', 'take', 'weather']"
0,0.1990941,0.93356985,"['incredible', 'go', 'haha', 'stuff', 'still', 'cooooold', 'show', 'chelserlynn']"
0,1.8827053,0.09721245,"['rumbles', 'go', 'soon', 'tummy', 'away', 'hoping']"
0,0.6690506,-1.1680888,"['tomorrow', 'knights', 'working', 'notice', 'follow', 'told', 'said', 'agency', 'called']"
0,0.10649584,-1.6775033,"['bedtime', 'almost']"
0,0.3516768,0.057094544,"['babe', 'hopefully', 'happy', 'alive', 'love', 'long', 'imma', 'headstart', 'tired', 'yawwwnn', 'sleep', 'try', 'missing']"
0,1.6354429,1.9537874,"['snow', 'agh']"
0,-0.14253749,-0.8622231,"['kenny', 'powers', 'miss']"
0,1.1515467,-0.5247312,"['bridget', 'people', 'got', 'sad', 'actually', 'thank', 'know', 'direct', 'letting', 'bridgetsbeaches', 'message']"
0,0.72912663,1.1335367,"['th', 'without', 'india', 'missed', 'win', 'victory', 'test', 'consecutive', 'loss']"
0,2.4494128,0.8136483,"['jonathanrknight', 'guess']"
0,-1.3135712,-1.53341,"['sadly', 'going', 'bed']"
0,0.7879788,-0.78860646,"['ozesteph', 'hear', 'stephan', 'shame']"
0,2.228512,1.0955833,"['hey', 'leavin', 'morning', 'mrsaintnick']"
0,0.15854257,0.9404565,"['editing', 'intending', 'probably', 'finish', 'tonight', 'page', 'happen', 'pages', 'manuscript', 'left', 'novel']"
0,-2.1324944,-0.4824214,"['much', 'hurts', 'around', 'laid', 'today', 'head']"
0,0.6548947,0.18555652,"['francesca', 'th', 'easy', 'made', 'books', 'twista', 'cry', 'end', 'diaries', 'saving', 'princess', 'still', 'read', 'hmm']"
0,2.5839806,-0.11707105,"['nokia', 'died']"
0,1.0607948,-0.25074476,"['find', 'breast', 'week', 'might', 'cancer', 'mom', 'anything', 'like', 'worried']"
0,1.3832686,0.0761491,"['better', 'going', 'tomorrow', 'day', 'hoping', 'sleep']"
0,0.2127887,0.19641836,"['breakfast', 'rumblepurr', 'wish', 'savings', 'ended', 'keep', 'kids', 'waking', 'lol', 'later', 'hour', 'daylight', 'though', 'understood']"
0,-2.3943245,1.1566043,"['lame', 'onemoreproject']"
0,2.2493198,1.0938917,"['really', 'understand']"
0,-0.4376899,-2.461618,"['heroes', 'season']"
0,-0.55247927,-0.29558,"['much', 'living', 'downtown', 'sure', 'fun']"
0,0.14186771,0.11264608,"['junk', 'big', 'cherry', 'coke', 'wish', 'ass', 'wise', 'calorie', 'sour', 'ate', 'free', 'thing', 'skittles', 'food', 'jonathanchard']"
0,2.5816052,-0.72895163,"['hard', 'man', 'work']"
0,-2.14768,0.054632343,"['getting', 'sick', 'tea', 'time', 'hot', 'sleeeep', 'studying']"
0,0.85589993,1.1100545,"['eyebrows', 'pain', 'waxed', 'getting']"
0,0.10967945,-1.1699668,"['phantasy', 'going', 'work', 'yesterday', 'star']"
0,0.22332434,0.13080664,"['oh', 'get', 'although', 'espresso', 'sweet', 'sent', 'said', 'apps', 'well', 'macheist', 'got', 'serial', 'though']"
0,0.32084125,0.24070671,"['st', 'picked', 'mich', 'get', 'go', 'pretty', 'good', 'win', 'lost', 'tonight', 'feeling', 'pick', 'way']"
0,-0.3268113,-0.923991,"['working', 'downstairs', 'alone']"
0,1.5703511,1.401291,"['bad', 'feel']"
0,0.28997368,2.0057387,"['kinda', 'seriously', 'mean', 'ryanseacrest', 'anoop', 'hates']"
0,0.5510691,2.4173477,"['baltimore', 'far', 'yes', 'pinkserendipity', 'sprint', 'chicago']"
0,1.0035228,-0.7113211,"['felt', 'awake', 'yesterday', 'second', 'day', 'stuck', 'middle', 'terrible', 'row', 'night']"
0,-0.81252563,0.15524377,"['bubble', 'thanks', 'bursting']"
0,1.3880297,-0.0992483,"['find', 'wear', 'anything', 'school', 'going', 'soon', 'hard', 'gosh']"
0,-1.3215971,1.2713485,"['serious', 'marieclr', 'lol']"
0,1.0503334,-0.01070891,"['sad', 'page', 'deleted', 'naughtyhaughty', 'history', 'long', 'day', 'got', 'sooooo']"
0,0.3525311,1.1372228,"['today', 'wind', 'crazy', 'birding']"
0,0.29315874,-2.4592452,"['currently', 'work']"
0,-1.3961384,0.93417424,"['playing', 'weird', 'full', 'songs', 'ipods', 'ughh', 'thinking', 'acting', 'ho', 'jai', 'grrr']"
0,-0.8613006,0.10376816,"['missed', 'happy', 'cos', 'penndbad', 'heaps', 'send', 'dvd']"
0,0.84625924,-0.7366152,"['big', 'website', 'deal', 'see']"
0,-0.65947205,0.4615356,"['therapyfail', 'machineplay', 'sorry', 'go']"
0,0.62985003,2.4014878,"['colindemar', 'rail', 'tips', 'far', 'way']"
0,0.85021186,1.477672,"['tweeps', 'gaining', 'swear', 'heart', 'keep', 'losing', 'still', 'wrenching']"
0,0.8175769,0.6808346,"['find', 'realized', 'hiding', 'good', 'today', 'even', 'things']"
0,-0.630384,1.4349648,"['friends', 'loud', 'house', 'sitting', 'neighbors', 'party', 'staying']"
0,0.1310159,-0.23196463,"['danny', 'dannyvegasbaby', 'soooo', 'trip', 'hours', 'live', 'upset', 'chat', 'car', 'im', 'wasnt', 'watch']"
0,1.4742229,-1.1595436,"['check', 'mug']"
0,-1.0455824,-2.3216672,"['closed', 'borders']"
0,0.4028597,-0.19795704,"['album', 'quot', 'new', 'behind', 'times', 'days', 'downloading', 'hell', 'nin', 'come', 'slip']"
0,0.67288476,-0.56182545,"['woke', 'go', 'written', 'early', 'already', 'today', 'university', 'teach', 'mail']"
0,1.9738617,-1.481761,"['making', 'watching', 'hill', 'sad']"
0,1.1054335,0.114527345,"['channels', 'find', 'hobby', 'may', 'many', 'boring', 'yet', 'day', 'lazy']"
0,-0.029532576,-0.7501918,"['ill', 'buddy', 'supersport', 'th', 'ny', 'miss']"
0,-1.8158245,-0.60554,"['people', 'qtr', 'beautiful', 'french', 'snarl', 'love', 'south', 'tell', 'robluketic']"
0,0.72243,-0.016078345,"['opps', 'remain', 'got', 'one', 'said', 'day', 'still', 'problem', 'come']"
0,0.5409185,-0.19733419,"['fb', 'activated', 'new', 'internal', 'qc', 'clock', 'block', 'might', 'early', 'meaning', 'check', 'selfcontrol', 'regularizing', 'difficult']"
0,-2.0340006,0.45565465,"['oh', 'hillydop']"
0,1.2964034,-1.7908326,"['guy', 'good', 'spencer']"
0,0.15333337,0.5473345,"['finale', 'madame', 'reese', 'week', 'boring', 'goodlaura', 'crazy', 'next', 'ttsc', 'woman', 'season', 'dying', 'president']"
0,0.8013235,0.24112442,"['pray', 'guys', 'dog', 'sheÃ£Â¯Ã¢Â¿Ã¢Â½s', 'limited', 'letters', 'jonathanrknight', 'fine', 'hope', 'well', 'hate']"
0,3.1624498,1.4267719,"['screwed', 'get', 'shit', 'today', 'done']"
0,1.9311329,1.262041,"['wanttss', 'go']"
0,1.8976806,-0.023239048,"['tonite', 'sleep', 'going']"
0,1.2196752,-1.0869128,"['worried', 'tonight', 'tired', 'post']"
0,3.1624498,1.4267719,"['screwed', 'get', 'shit', 'today', 'done']"
0,0.8050415,-0.27892298,"['interview', 'hours', 'wish', 'job', 'today', 'luck', 'got', 'sleep', 'cardiff']"
0,-0.30067083,1.5240068,"['wiggety', 'whack', 'stustone', 'worse', 'show', 'way']"
0,0.29875326,0.15103388,"['people', 'family', 'help', 'dead', 'accept', 'think', 'might', 'djalizay', 'choose', 'really', 'chose', 'way']"
0,0.1843287,0.30549678,"['going', 'one', 'week', 'waiting', 'sitting', 'eloquentembrace', 'ds', 'solid', 'kill', 'till', 'seen']"
0,0.07979144,-0.8951573,"['think', 'ur', 'hahaha', 'right', 'cheechbud', 'hrs']"
0,1.5989628,-0.1558439,"['spartans', 'see', 'hate', 'sad']"
0,-1.7742181,-1.1041001,"['body', 'quot', 'getting', 'boot', 'mind', 'nightmares', 'thing', 'protesting', 'severely']"
0,-0.477334,0.46304613,"['mysteezradio', 'go', 'goin', 'follow', 'lol', 'angels', 'since']"
0,1.7355365,-2.788473,['mandayyy']
0,1.5053217,0.2470747,"['books', 'twista', 'think', 'library', 'read', 'want']"
0,-0.22931841,0.8211634,"['many', 'going', 'japanese', 'times', 'nap', 'today', 'interrupted', 'rents']"
0,1.3528754,0.4989227,"['world', 'bus', 'ghost', 'shows', 'ugh', 'end', 'right', 'kind', 'longs']"
0,1.6335471,1.9575024,"['supposed', 'gurumn', 'wednesday', 'get', 'canada', 'weird', 'snow', 'ugh']"
0,0.23450789,0.08584131,"['look', 'quot', 'new', 'sad', 'yesterday', 'movie', 'babs', 'underneith', 'transformer', 'shop', 'musik', 'like', 'entrance', 'awwh']"
0,-1.4446874,-0.7452695,"['macbook', 'feet', 'fell', 'sad']"
0,1.264539,0.10111983,"['lonesome', 'get', 'sad', 'tomorrow', 'tipsy', 'late', 'gonna']"
0,0.76664,1.6802073,"['find', 'screwed', 'trip', 'may', 'crash', 'forthcoming', 'sweating', 'someone']"
0,0.07672733,-1.4750594,"['somebody', 'account', 'make', 'cant', 'get', 'gotten', 'read', 'tweets']"
0,-0.18180399,1.0129472,"['omgawd', 'couldnt', 'heat', 'time', 'infinitydefines', 'handle', 'cat']"
0,0.45560357,-1.1397979,"['make', 'auburn', 'looking', 'good', 'hope', 'show', 'donniewahlberg']"
0,0.19110557,0.397729,"['made', 'people', 'thats', 'henrie', 'magazine', 'dont', 'think', 'ever', 'tho', 'haha', 'david', 'couldnt', 'fit', 'pictures', 'mag']"
0,-0.7382733,-0.8928836,"['forgot', 'submit', 'breadandbadger', 'totally', 'photos', 'congrats']"
0,0.3308613,0.10860617,"['album', 'paula', 'new', 'work', 'please', 'xxx', 'good', 'luck', 'hope', 'awww', 'hard', 'paulaabdul', 'gonna', 'amazing', 'fun']"
0,1.3290198,-0.32142767,"['imaginarypeach', 'gets', 'leaving', 'sad']"
0,2.442157,-0.12772663,"['phone', 'using', 'stupid', 'ughhh', 'twitter', 'nokia', 'advance', 'broke', 'miss']"
0,0.21177885,1.2438918,"['house', 'outside', 'scared', 'kidding', 'shooting']"
0,0.13521029,0.029284788,"['reflection', 'us', 'reducing', 'Ã£Â¯Ã¢Â¿Ã¢Â½n', 'start', 'might', 'techniques', 'become', 'sure', 'useful', 'stress', 'lecture', 'tuesdayÃ£Â¯Ã¢Â¿Ã¢Â½ll', 'accompaniers']"
0,0.34593436,1.2177892,"['disaster', 'tragedy', 'week', 'news']"
0,1.5239061,-0.38055196,"['find', 'trying', 'yes', 'correclty', 'upload', 'still', 'picture']"
0,0.8337146,-1.4469051,"['oh', 'game', 'looking', 'sox', 'forward', 'day', 'red', 'opening', 'rained']"
0,1.8369337,-0.38428786,"['keys', 'find', 'still']"
0,-0.1319524,-1.2400482,"['dunno', 'going', 'know', 'charlietm', 'right', 'twitter']"
0,-1.369651,2.5348942,"['might', 'throat', 'sore', 'getting']"
0,0.1608516,0.082703374,"['mammy', 'explain', 'let', 'depressd', 'labelsnotlove', 'town', 'walk', 'pls', 'home', 'alone', 'child', 'old', 'hello', 'parent', 'called', 'yr']"
0,0.75560856,-0.085446246,"['find', 'better', 'think', 'combo', 'ircmaxell', 'wellbutrin', 'efficacy', 'need', 'losing', 'anti', 'depressants', 'paxil']"
0,-1.1286749,-0.73131853,"['tourney', 'eating', 'place', 'nd', 'round', 'competitive', 'myconnecticut', 'woodntap', 'restaurant', 'time', 'called']"
0,2.5141501,0.04617231,"['wake', 'bathroom', 'lakin']"
0,-1.8415265,-0.20553948,"['tacos', 'say', 'caitlinoconnor', 'want', 'hello', 'gay', 'margarhitas', 'lt', 'telll']"
0,-0.42424533,0.757381,"['female', 'lonely', 'company', 'keep', 'california', 'im']"
0,2.1866083,1.8824563,"['betfair', 'bad', 'day', 'office']"
0,-1.5888684,-0.18464422,"['tar', 'heel', 'win', 'celebrate', 'wait', 'weekend', 'though', 'miss']"
0,1.7029276,0.35939503,"['go', 'nothing', 'yet', 'want', 'really', 'cold', 'sleep']"
0,-1.9533893,-1.5545117,"['kristencampisi', 'round', 'officially', 'go']"
0,-0.52985096,0.6480573,"['found', 'back', 'heartbroken', 'even', 'write', 'wont', 'twin', 'monkeys']"
0,0.3414372,-0.7086238,"['om', 'felt', 'aww', 'work', 'yesterday', 'know', 'like', 'miss']"
0,-0.78929895,1.2970479,"['sarahreedsc', 'defined', 'treaty']"
0,1.7474555,-1.4839201,"['praise', 'gt', 'lead', 'missed', 'brent', 'pout', 'band', 'guitarist', 'lt', 'fun']"
0,0.6558055,-0.3234858,"['doctor', 'play', 'jpfurry', 'happens', 'seriously', 'fruit', 'poor', 'microwave', 'john', 'though', 'seen', 'xxx']"
0,-0.5094123,0.02037707,"['reminds', 'courts', 'watching', 'shout', 'home', 'away', 'bff', 'lt', 'missing']"
0,1.7355386,-2.7884722,['mandayyy']
0,-1.7088823,0.20403542,"['card', 'doa', 'new', 'video']"
0,1.4726813,0.6204354,"['iphone', 'jk', 'confused', 'lost', 'naked', 'sort', 'feeling']"
0,0.30923015,-1.0254171,"['occupied', 'people', 'appraisal', 'work', 'filling', 'damn', 'sent', 'almost', 'late', 'form']"
0,1.7474555,-1.4839201,"['praise', 'gt', 'lead', 'missed', 'brent', 'pout', 'band', 'guitarist', 'lt', 'fun']"
0,0.24017951,0.1987147,"['much', 'cant', 'past', 'gah', 'think', 'thinking', 'wat', 'still', 'got', 'deserved', 'change']"
0,-0.15868102,-0.86701185,"['lost', 'seen', 'ring']"
0,0.3502879,0.097950906,"['moneys', 'yeah', 'fuck', 'chan', 'alicia', 'sealclap', 'ooooooh', 'zip', 'download', 'see', 'shitloads', 'burgaw', 'folders', 'mikey', 'internet']"
0,0.89381146,0.10405875,"['nile', 'better', 'baby', 'sick', 'glad', 'nursing', 'still', 'feeling', 'hate']"
0,0.78623205,1.1203607,"['ic', 'fucked', 'back', 'go']"
