,class,id,datetime,query,name,content
5344,4,1468653008,Tue Apr 07 02:58:28 PDT 2009,NO_QUERY,mariih,"@gfalcone601 hi gi, do you like jacob or you prefer edward like carrie? "
5345,4,1468653028,Tue Apr 07 02:58:28 PDT 2009,NO_QUERY,maddmck,yes yes yes last day of school tomorrow oh and i need to do something on thursday so if your free call me/ myspace me hahahh 
5346,4,1468653043,Tue Apr 07 02:58:28 PDT 2009,NO_QUERY,Jules_online,@waytobe what measure or controlling tools are effective for the EB process and how and why? 
5347,4,1468653062,Tue Apr 07 02:58:28 PDT 2009,NO_QUERY,kunjan,@ushanarya hey.....bro.....u both were look like made for each other.....nd i must say.......she is a sweet girl... God bless u both.. 
5348,4,1468653077,Tue Apr 07 02:58:29 PDT 2009,NO_QUERY,stiffkittenuk,We're playing HUB festival Saturday 23rd May if people wanna come down and check us out 
5349,4,1468653158,Tue Apr 07 02:58:30 PDT 2009,NO_QUERY,michx3,"@nekorin87 actually, i haven't had much time to read. &gt;.&lt;&quot; let you know tomorrow if you should bring in the manga on thursday? "
5350,4,1468653172,Tue Apr 07 02:58:31 PDT 2009,NO_QUERY,Figjig,@2NewCats  Anytime  He talked about his book... between Colbert acting like  the usual Colbert ;) It was good.
5351,4,1468653214,Tue Apr 07 02:58:32 PDT 2009,NO_QUERY,ferretprincess,"@fireflies_uk Oh yes, sorry - thanks much for the link! Tate!! Cribbins!!! Count me in, big time. Excited. "
5352,4,1468653219,Tue Apr 07 02:58:32 PDT 2009,NO_QUERY,tonyblenk,@voceguy external aircon (including the beach)  in Dubai also 
5353,4,1468653231,Tue Apr 07 02:58:32 PDT 2009,NO_QUERY,pinkfloyd,@deedyi That was Turkish mate 
5354,4,1468653278,Tue Apr 07 02:58:34 PDT 2009,NO_QUERY,pwincezkhimie,ughh. my eyes are hurting like hell right now. gotta shut it for a while 
5355,4,1468653286,Tue Apr 07 02:58:34 PDT 2009,NO_QUERY,smtwngrl27,all of  my kids are awake. Alan just left for Cleveland. I am ready for a nap  I just have to wait till the kids get sleepy too.
5356,4,1468653324,Tue Apr 07 02:58:34 PDT 2009,NO_QUERY,ph3n0m,does anyone else wish for a simpler time of no more then 2 browsers 
5357,4,1468653368,Tue Apr 07 02:58:35 PDT 2009,NO_QUERY,theanand,@techxav how exactly are you graded? the number of rounds you make in the ground? 
5358,4,1468653394,Tue Apr 07 02:58:36 PDT 2009,NO_QUERY,bigste78,"@Karen230683 i thought i was the only one! i admire the iphone, doesn't mean i want one "
5359,4,1468653413,Tue Apr 07 02:58:37 PDT 2009,NO_QUERY,thatscottisheng,citations are fun  #maynotbetrue
5360,4,1468653446,Tue Apr 07 02:58:37 PDT 2009,NO_QUERY,frankenie,@rustyrockets come to Sweden..itÃ¯Â¿Â½s actually very beautiful. 
5361,4,1468653513,Tue Apr 07 02:58:38 PDT 2009,NO_QUERY,nlupus,@GlynBarker Hi Glyn! Your feed IS filled with important decisions 
5362,4,1468653521,Tue Apr 07 02:58:38 PDT 2009,NO_QUERY,thirstforwine,@evarley p.s. thanks 
5363,4,1468653562,Tue Apr 07 02:58:39 PDT 2009,NO_QUERY,FionaLkwd,meetin up with joshua later 
5364,4,1468653674,Tue Apr 07 02:58:42 PDT 2009,NO_QUERY,Melow_31,Anita is finally on Twitteeeeeeeeeer 
5365,4,1468653679,Tue Apr 07 02:58:43 PDT 2009,NO_QUERY,HBOAsia,"If you missed The Bucket List last Sunday, tonight's your chance again! Don't miss out on it at 11pm (SIN) tonight on HBO "
5366,4,1468653714,Tue Apr 07 02:58:43 PDT 2009,NO_QUERY,AnnieFarber,Is awake at 5 am because I couldn't fall back asleep and nowni am listening to music RENT 
5367,4,1468653717,Tue Apr 07 02:58:44 PDT 2009,NO_QUERY,dkplewis,"@Spacefrog29 &quot;ohh... owww... stop biting me... ohhh the humanity... owww... please, won't somebody think of the braeburns!&quot; "
5368,4,1468653723,Tue Apr 07 02:58:44 PDT 2009,NO_QUERY,carlaveiga,Mr. PIV @jakepiv....WELCOME 
5369,4,1468653744,Tue Apr 07 02:58:44 PDT 2009,NO_QUERY,emilyrobe,Busy day already  Looking like it's nice outside too!
5370,4,1468653759,Tue Apr 07 02:58:44 PDT 2009,NO_QUERY,radiantbaby,@fourzoas He is! He's my buddy! I'm so glad @justben lets me have him on the bed. He's part of the family 
5371,4,1468653806,Tue Apr 07 02:58:45 PDT 2009,NO_QUERY,poppyscorner,@poppy_dog its like facebook but for doggies 
5372,4,1468653835,Tue Apr 07 02:58:46 PDT 2009,NO_QUERY,kjw30813,Good morning twitterland 
5373,4,1468653851,Tue Apr 07 02:58:46 PDT 2009,NO_QUERY,blackberryman,@Zachriel360  no worries just follow me ill dm u  bloody work eh hehe
5374,4,1468653870,Tue Apr 07 02:58:47 PDT 2009,NO_QUERY,DamianM,@adamabbate there's a perfectly good bit of road there 
5375,4,1468653891,Tue Apr 07 02:58:47 PDT 2009,NO_QUERY,carlonicora,Designing things and squeezing juice from my brain. After it I will have to answer to some emails! 
5376,4,1468653944,Tue Apr 07 02:58:48 PDT 2009,NO_QUERY,TarekSh,"@lolpeggy not a problem, emjoy  play around with the different links to find the best quality one"
5377,4,1468654062,Tue Apr 07 02:58:51 PDT 2009,NO_QUERY,torapoole,Doing yet more reading for university. When will it enddddd! Get to see my boyo tonight 
5378,4,1468654069,Tue Apr 07 02:58:52 PDT 2009,NO_QUERY,moodleman,actually it is not really a secret link 
5379,4,1468654114,Tue Apr 07 02:58:52 PDT 2009,NO_QUERY,Hunee,@Devyl oh...was eating Tobleron 
5380,4,1468654147,Tue Apr 07 02:58:54 PDT 2009,NO_QUERY,DarwynXRivver,@BATKAT88  Thanks again big sis  Always looking out for me x
5381,4,1468654243,Tue Apr 07 02:58:56 PDT 2009,NO_QUERY,peta_94,"watching the biggest loser, sad that andrew left but this is a good episode. saw watchmen today, worst movie ever, i love jake "
5382,4,1468654291,Tue Apr 07 02:58:57 PDT 2009,NO_QUERY,Monicarrrr,@tommcfly @gfalcone601 already?! I've just woken up! haha have fun 
5383,4,1468654333,Tue Apr 07 02:58:58 PDT 2009,NO_QUERY,richokinetic,"@zerogeewhiz didn't even notice, foes that make it ironic if you corrected it? "
5384,4,1468654409,Tue Apr 07 02:58:59 PDT 2009,NO_QUERY,icookies,@Wackiest Woohoo! Liking the love for Tweeting via DSi that's been going around 
5385,4,1468654419,Tue Apr 07 02:58:59 PDT 2009,NO_QUERY,caljessup,"Hurray for civ Pro, the gift that keeps... Me up "
5386,4,1468654435,Tue Apr 07 02:58:59 PDT 2009,NO_QUERY,fgiunchedi,@datop ah indeed s/know/knock/  what amazes me is that locks can fail. No big deal because &quot;everyone poops&quot; but still...
5387,4,1468654483,Tue Apr 07 02:59:01 PDT 2009,NO_QUERY,_scott_thompson,"@Catmoo anti-naff pills, good idea! "
5388,4,1468654702,Tue Apr 07 02:59:05 PDT 2009,NO_QUERY,ninjaewok,@downwithdesign well then I'm allowed too! I'm copywriting extrodinaire today... 
5389,4,1468654759,Tue Apr 07 02:59:06 PDT 2009,NO_QUERY,NaughtyMysti,"@Aniyah she does indeed, glad tasha got one as well  x"
5390,4,1468654810,Tue Apr 07 02:59:07 PDT 2009,NO_QUERY,sdweathers,"@zeddessarts In fact, it's the &quot;time between times&quot; as the old celtic people called. The time when it's neither night or day. Magic time. "
5391,4,1468654816,Tue Apr 07 02:59:07 PDT 2009,NO_QUERY,dvdstelt,@pjvandesande I hope with the same amount of images!? 
5392,4,1468654879,Tue Apr 07 02:59:08 PDT 2009,NO_QUERY,TGsFM,@Lilylauren I wish I went to that school  
5393,4,1468654993,Tue Apr 07 02:59:11 PDT 2009,NO_QUERY,andyyp,i am so bored and really tired 
5394,4,1468655009,Tue Apr 07 02:59:10 PDT 2009,NO_QUERY,glennlunder,@plexsquared Woohoo! Really looking forward to playing with the new features and hope the Framework reboot leads to more cool plugins 
5395,4,1468655033,Tue Apr 07 02:59:11 PDT 2009,NO_QUERY,unmediated,@rustyrockets I'll have that.  XXXXXXX
5396,4,1468655051,Tue Apr 07 02:59:11 PDT 2009,NO_QUERY,shelleywade,Just spent the last hour stuck in the elevator in my apartment building.  What fun...NOT!  Thanks to the Hoboken FD for rescuing me 
5397,4,1468655095,Tue Apr 07 02:59:12 PDT 2009,NO_QUERY,emmapickett,@tommcfly woooo! Go tom! Get breaking dawn while your at it  xx
5398,4,1468655203,Tue Apr 07 02:59:14 PDT 2009,NO_QUERY,blackberryman,@Asos_Julia  need help just ask 
5399,4,1468655204,Tue Apr 07 02:59:15 PDT 2009,NO_QUERY,sammiixox,can't wait till the musical&lt;3   &amp; Hannah Montana The Movie
5400,4,1468655224,Tue Apr 07 02:59:15 PDT 2009,NO_QUERY,fagunbhavsar,@normaltusker do u know from where it has been lifted or rather &quot;Inspired&quot;? 
5401,4,1468655241,Tue Apr 07 02:59:15 PDT 2009,NO_QUERY,mutmot,gonna meet my previous officemates for our usual fishball/isaw foodtrip 
5402,4,1468655319,Tue Apr 07 02:59:17 PDT 2009,NO_QUERY,kirstyyl,READING MIDNIGHTERS BOOK 1 AGAIN  yayyerz
5403,4,1468655330,Tue Apr 07 02:59:17 PDT 2009,NO_QUERY,kunalbharati,@niravmehta congrats man.. i will definately buy one 
5404,4,1468655375,Tue Apr 07 02:59:18 PDT 2009,NO_QUERY,jonpinney,@CoachDeb haha no not yet... but i will be soon if i don't get in bed now... so this is my final tweet................ for now 
5405,4,1468655416,Tue Apr 07 02:59:19 PDT 2009,NO_QUERY,taluta,@RobertTheBruce So glad to hear it! 
5406,4,1468655423,Tue Apr 07 02:59:20 PDT 2009,NO_QUERY,guardian_renata,haha. i just got listed as a &quot;trendy tweeter&quot; who was talking about easter. 
5407,4,1468655464,Tue Apr 07 02:59:21 PDT 2009,NO_QUERY,lihkin,@chaitrasuresh oooh  Its a very very tempting offer 
5408,4,1468655505,Tue Apr 07 02:59:22 PDT 2009,NO_QUERY,vindiekins,"@LadyErlynne well, if Sharmila went to Hogwarts she'd have a House anyways. "
5409,4,1468655567,Tue Apr 07 02:59:23 PDT 2009,NO_QUERY,kyaaa,finally on holidays  YAY! cant wait till the weekend cause im going camping at a farm with the fambam +keisha and amee 
5410,4,1468655642,Tue Apr 07 02:59:25 PDT 2009,NO_QUERY,jemma_foster,"@shantiernan Yes we definitely should  I'll ring you tonight, my mum has loadsa credit so keep your phone on x"
5411,4,1468655666,Tue Apr 07 02:59:26 PDT 2009,NO_QUERY,jmcwitch,astro belts win 
5412,4,1468655679,Tue Apr 07 02:59:26 PDT 2009,NO_QUERY,jonANTH0NY,lalalalove that i might actually get to sleep tonight 
5413,4,1468655714,Tue Apr 07 02:59:26 PDT 2009,NO_QUERY,eltitiritero,Tomorrow we'll gonna have Feijoda at the Office 
5414,4,1468655864,Tue Apr 07 02:59:31 PDT 2009,NO_QUERY,jadedownes,"I HATEHATEHATE Eoghan's mcfly cover, buuut I like his jb one  better wash my hair..."
5415,4,1468655894,Tue Apr 07 02:59:31 PDT 2009,NO_QUERY,Melissamaniac_x,watching 27 dresses.. ahh the power of internet   brothers getting up... =S uhhh ohhhh. oh well
5416,4,1468655950,Tue Apr 07 02:59:33 PDT 2009,NO_QUERY,annerogers,@flikQ I saw ludovico einaudi in concert at the Liverpool philharmonic. Most sublime 
5417,4,1468655968,Tue Apr 07 02:59:32 PDT 2009,NO_QUERY,technokitty09,decided on glossy 
5418,4,1468656115,Tue Apr 07 02:59:35 PDT 2009,NO_QUERY,kikilovette,is phucked up!  I love Audel !
5419,4,1468656157,Tue Apr 07 02:59:37 PDT 2009,NO_QUERY,martymcfly_x,@a_glance_behind AWW Anna! -Huggles- Tom can warm you up  Haha. And oh gosh yes! We must meet up 
5420,4,1468656174,Tue Apr 07 02:59:37 PDT 2009,NO_QUERY,Mil_Luna,Examen 2009!!! 
5421,4,1468656198,Tue Apr 07 02:59:38 PDT 2009,NO_QUERY,Deepak_Aujla,Can YOU name that pad!? 
5422,4,1468656220,Tue Apr 07 02:59:38 PDT 2009,NO_QUERY,drrea,off to english class now  bye!
5423,4,1468656222,Tue Apr 07 02:59:38 PDT 2009,NO_QUERY,bigjsl,TsingTao beer is available from my local bottle shop. It's tasty and reminds me of being in China 
5424,4,1468656315,Tue Apr 07 02:59:40 PDT 2009,NO_QUERY,yaseminx3,"@ayeashleigh omgg, awesome name for a hamster "
5425,4,1468667874,Tue Apr 07 03:03:20 PDT 2009,NO_QUERY,NashPCH,@dannophotos Told you that's how it ends up! 
5426,4,1468667902,Tue Apr 07 03:03:21 PDT 2009,NO_QUERY,kt_m,@Midgley so wot r u workin on @ th mo - wot can we c u in nxt? i luved u in cutting it - katie x 
5427,4,1468667923,Tue Apr 07 03:03:21 PDT 2009,NO_QUERY,vipvirtualsols,"@TheExpert Is it just me or do you look like Ringo? Peace and love, man! "
5428,4,1468667947,Tue Apr 07 03:03:20 PDT 2009,NO_QUERY,ryannai,Kudos to Internode service. They hooked me up in 1 business day. 
5429,4,1468667954,Tue Apr 07 03:03:22 PDT 2009,NO_QUERY,WhenTheWorld,"Follow us you know you want too  Big news soon hopefully  The bearded band member can blow me,lol Ryan xoxo"
5430,4,1468667986,Tue Apr 07 03:03:23 PDT 2009,NO_QUERY,MissxMarisa,"@Eveforhermcr_xx Did you like it? That movie looks way cute  I'm not bad, just in bed enjoying The Food Network "
5431,4,1468667989,Tue Apr 07 03:03:23 PDT 2009,NO_QUERY,scratchmix,Waiting for you to wake up... 
5432,4,1468668054,Tue Apr 07 03:03:24 PDT 2009,NO_QUERY,petezarustica,@petshopboys Are the vinyl b-sides appearing on cd ever? 
5433,4,1468668084,Tue Apr 07 03:03:24 PDT 2009,NO_QUERY,Hughwyn,the stars look beutiful tonight in New Zealand 
5434,4,1468668184,Tue Apr 07 03:03:26 PDT 2009,NO_QUERY,bloodsuckR,"jeez, i'm so fucked up. don't you DARE TO ASK WHY "
5435,4,1468668204,Tue Apr 07 03:03:27 PDT 2009,NO_QUERY,Shaun_R,"@grooveey Hi, your Beta Tester for #easyFind here! "
5436,4,1468668252,Tue Apr 07 03:03:28 PDT 2009,NO_QUERY,abbixnicole,thinks today should be good  laureennn.
5437,4,1468668253,Tue Apr 07 03:03:28 PDT 2009,NO_QUERY,holly_oldham,@stephanie_hall haha yeh we should  i kep gettin people from brazil and places like that haha
5438,4,1468668386,Tue Apr 07 03:03:31 PDT 2009,NO_QUERY,dajbelshaw,@AntHeald Thanks for your posts at http://www.literacyconversation.org 
5439,4,1468668437,Tue Apr 07 03:03:33 PDT 2009,NO_QUERY,BottomToTheTop,Another great New Zealand Track! No dreams are ever over!  ? http://blip.fm/~3xbch
5440,4,1468668503,Tue Apr 07 03:03:34 PDT 2009,NO_QUERY,magtimmag,"My first blip is for the love of my life, Maggie...  ? http://blip.fm/~3xbci"
5441,4,1468668541,Tue Apr 07 03:03:35 PDT 2009,NO_QUERY,AustGr3m,"is about to sit back and watch the latest episode of 24, i can never say it enough, i love the interwebs and not having to wait for shows "
5442,4,1468668599,Tue Apr 07 03:03:35 PDT 2009,NO_QUERY,AmandaNowak,@dwpoker we should!!  let's get t-shirts to make it offical.    haha!
5443,4,1468668622,Tue Apr 07 03:03:37 PDT 2009,NO_QUERY,justhalo,@nikkixgoesxrawr i am absolutely thrilled about it. so freaking cute.  loveee!
5444,4,1468668669,Tue Apr 07 03:03:37 PDT 2009,NO_QUERY,davidwhittam,"@christhebarker I've done dailies, weeklies and monthlies. Wouldn't mind an annual next "
5445,4,1468668671,Tue Apr 07 03:03:37 PDT 2009,NO_QUERY,fridayman,@sarahhorrigan -- creative people shouldn't have to administrate 
5446,4,1468668674,Tue Apr 07 03:03:37 PDT 2009,NO_QUERY,envizIT,"Green IT. It can be affordable, it can be efficient.. Let me tell you how we can help you become 'greener'. Green IT is the future.. "
5447,4,1468668708,Tue Apr 07 03:03:38 PDT 2009,NO_QUERY,happyseaurchin,"@hamjam01 sounded to me like you have a good understanding, which is why i was drawn to your tweet originally "
5448,4,1468668753,Tue Apr 07 03:03:38 PDT 2009,NO_QUERY,MDD360,@JohnFletcher LOL no me and my cousins love it  we try to go there at least once every year and my grandparents are maybe gonna buy....
5449,4,1468668790,Tue Apr 07 03:03:39 PDT 2009,NO_QUERY,Dragonsilver,"@stephenrock Oh my god, I love him so much! ha! "
5450,4,1468668838,Tue Apr 07 03:03:41 PDT 2009,NO_QUERY,SmilinNursAnnie,@ibeatcancrtwice Had to send you a HELLO  Hope your day is great and must retweet you...HUGS!!!
5451,4,1468668867,Tue Apr 07 03:03:41 PDT 2009,NO_QUERY,ramdomthoughts,My camelbak has arrived - will give it a go later this evening for a run - no more dehydration  http://twitpic.com/2y8i9
5452,4,1468668872,Tue Apr 07 03:03:41 PDT 2009,NO_QUERY,nadnidnudnednod,@RobKardashian You should take a breather 
5453,4,1468668905,Tue Apr 07 03:03:42 PDT 2009,NO_QUERY,jeffhandley,@gblock Of course dude -- you always have a gentle way of saying I'm completely wrong.  
5454,4,1468668959,Tue Apr 07 03:03:44 PDT 2009,NO_QUERY,martymccolgan,London Marathon for the Foyle Hospice 3 weeks to go 
5455,4,1468668972,Tue Apr 07 03:03:43 PDT 2009,NO_QUERY,caramelflavored,hello twitter! 
5456,4,1468668990,Tue Apr 07 03:03:44 PDT 2009,NO_QUERY,alexhogben,"Going to have breakfast, then put my face on before meeting Kat and the two Jamies for bowling fun "
5457,4,1468669011,Tue Apr 07 03:03:44 PDT 2009,NO_QUERY,Tamarasecret,i love you eoghan!  x
5458,4,1468669071,Tue Apr 07 03:03:46 PDT 2009,NO_QUERY,thefloatingfrog,http://twitpic.com/2y8ie - Working at home 
5459,4,1468669108,Tue Apr 07 03:03:47 PDT 2009,NO_QUERY,jackpolly,@masscontrolkern You are bad Frank this must be your evil side coming out 
5460,4,1468669158,Tue Apr 07 03:03:48 PDT 2009,NO_QUERY,martymcfly_x,@a_glance_behind Hahaha I hope Danny starts usin his Twitter! And we'll find a way  We're the sisterhood of the travelling...Schmance?
5461,4,1468669179,Tue Apr 07 03:03:48 PDT 2009,NO_QUERY,cyberhoy,at work. I'm gonna go home. 
5462,4,1468669183,Tue Apr 07 03:03:48 PDT 2009,NO_QUERY,Musique_oz,so now chefcking out the band http://www.myspace.com/thebirdandthebee - nice summer music to chill out to 
5463,4,1468669215,Tue Apr 07 03:03:49 PDT 2009,NO_QUERY,ChoChoMojo,@JessicaHamby Here you can create your own destiny in a way. All may not agree but it's your undead life and happiness. 
5464,4,1468669265,Tue Apr 07 03:03:50 PDT 2009,NO_QUERY,vincethegirl,Mmm BBQ chicken. BBQ fish. BBQ shrimp. Philipino garlic sweet peanuts. Doesn't get any better on a beautiful balcony 
5465,4,1468669356,Tue Apr 07 03:03:52 PDT 2009,NO_QUERY,PRMurphy147,@ssbohio Hmmm. Interesting thought. Would you start with semi-automatics? Which ones are the assault vehicles? What about hi-capacity? 
5466,4,1468669360,Tue Apr 07 03:03:52 PDT 2009,NO_QUERY,twinkletoesxxo,is going out at 12 
5467,4,1468669488,Tue Apr 07 03:03:55 PDT 2009,NO_QUERY,adecemberist,is falling in some level of love.... so cute..... but so scary..... 
5468,4,1468669493,Tue Apr 07 03:03:55 PDT 2009,NO_QUERY,chenacinerba,@fieza46 i'm taking up BS Management Accounting....  you? 
5469,4,1468669498,Tue Apr 07 03:03:56 PDT 2009,NO_QUERY,blacktoprecords,New updates on the website. www.blacktoprecords.ca  thank you Henry for doing an awesome job 
5470,4,1468669529,Tue Apr 07 03:03:56 PDT 2009,NO_QUERY,developar,"@kishorcariappa Don't worry, I have more than 10 defense plans, trying the 1st plan now "
5471,4,1468669536,Tue Apr 07 03:03:56 PDT 2009,NO_QUERY,kyouhei,@nyafuri It's just like Anne! np  everyone would love her.
5472,4,1468669544,Tue Apr 07 03:03:56 PDT 2009,NO_QUERY,Kathraut,Translating... for money this time 
5473,4,1468669684,Tue Apr 07 03:04:00 PDT 2009,NO_QUERY,CharmWhite,"@dantreacy thats the plan! do nothing for 12 months, get knocked up and have them pay for it  and have the option for PT work after!"
5474,4,1468669686,Tue Apr 07 03:03:59 PDT 2009,NO_QUERY,kenneeeeee,Just woke up. Gonna be drinking from 2 o'clock today! PRODIGY TONIGHT OMGZORZROFLMAOMGLOL          
5475,4,1468669699,Tue Apr 07 03:04:00 PDT 2009,NO_QUERY,maggie_le,hopes it will be warm enough to bust out sandals and dresses this weekend in athens 
5476,4,1468669776,Tue Apr 07 03:04:01 PDT 2009,NO_QUERY,ellieujel,Might go visit some ghosts at the video shoot! Going to have a nice catch up with chloe and going back to work. Great!! 
5477,4,1468669783,Tue Apr 07 03:04:01 PDT 2009,NO_QUERY,MISSMARY77,@alesa13  good morning to you  or afthernoon ..lol 
5478,4,1468669787,Tue Apr 07 03:04:02 PDT 2009,NO_QUERY,JtErvin,"Wondering...is it crazy to say its love?  If it is, take me away, because I'm head-over-heels crazy for him. "
5479,4,1468669895,Tue Apr 07 03:04:03 PDT 2009,NO_QUERY,cologniac,"Wore Aramis Havana today - very nice fragrance!  Havana + hot java = way to wake up.  Thanks for the recommendation, Daniel. "
5480,4,1468669938,Tue Apr 07 03:04:04 PDT 2009,NO_QUERY,christosz,@CatheFriedrich U Bet!!!  Next week I'll hit the treadmill in HiiT mode!!!
5481,4,1468670008,Tue Apr 07 03:04:06 PDT 2009,NO_QUERY,MDD360,@JohnFletcher a house there in a year or so 
5482,4,1468670091,Tue Apr 07 03:04:07 PDT 2009,NO_QUERY,Sherbertuk,this years Hell's Kitchen has an interesting mix of celebrities.. have already decided I want Bruce Grobbelaar to win or Ade Edmondson 
5483,4,1468670097,Tue Apr 07 03:04:08 PDT 2009,NO_QUERY,djjimbrooks,"All set for Get Diverted this Saturday at Plan B in Brixton, always a great crowd "
5484,4,1468670153,Tue Apr 07 03:04:09 PDT 2009,NO_QUERY,elisemillie,"@shani_epa ooh yes i meant saturday cos i cant go to whatever that is on friday haha oooh theyre black and theyre simple, but i love them "
5485,4,1468670177,Tue Apr 07 03:04:09 PDT 2009,NO_QUERY,justhalo,a minute over. time to get up! let's start today right 
5486,4,1468670203,Tue Apr 07 03:04:10 PDT 2009,NO_QUERY,forbairt,@mneylon thats a great domain name ...  wonder what it'll end up going for 
5487,4,1468670262,Tue Apr 07 03:04:11 PDT 2009,NO_QUERY,ekso,"Clearly I'm setting the correct timing for an animation, one tweet each blast/preview.   but ok I'm done."
5488,4,1468670284,Tue Apr 07 03:04:11 PDT 2009,NO_QUERY,gorge_lea,@fourtunesfavson aw thanks  I have no idea how to use this lol im used to facebook :p
5489,4,1468670297,Tue Apr 07 03:04:12 PDT 2009,NO_QUERY,BethanDavies,@Llin_93 i read one chaptyer last night &amp; got bored straight away. i cba with revision - wooh 
5490,4,1468670304,Tue Apr 07 03:04:13 PDT 2009,NO_QUERY,cari1030,@rhifreakx no.  But i'm flying from CHINA! 
5491,4,1468670374,Tue Apr 07 03:04:14 PDT 2009,NO_QUERY,Musique_oz,so now checking out the band http://www.myspace.com/theb... - nice summer music to chill out to 
5492,4,1468670386,Tue Apr 07 03:04:14 PDT 2009,NO_QUERY,tdhedengren,@jangelo Sweet. We've got Friday as well. 
5493,4,1468670435,Tue Apr 07 03:04:14 PDT 2009,NO_QUERY,Cherylchanhm,is with Ljiaxin preparing for our 6.30pm meeting!  sooooo cool. And Esther just passed her Chinese compo! so proud of her!
5494,4,1468670446,Tue Apr 07 03:04:15 PDT 2009,NO_QUERY,surinda,wants the sun to shine so that she can go out 
5495,4,1468670473,Tue Apr 07 03:04:15 PDT 2009,NO_QUERY,CrazyMikesapps,@i_reporter maybe you should take a break and put some i drops in 
5496,4,1468670475,Tue Apr 07 03:04:15 PDT 2009,NO_QUERY,emzstars,@tommcfly Eclipse is awesome  it's better than new moon
5497,4,1468670479,Tue Apr 07 03:04:15 PDT 2009,NO_QUERY,sammiebabesxo,@OfficialRandL Whey!  thats so goooooooooooooooood 
5498,4,1468670484,Tue Apr 07 03:04:15 PDT 2009,NO_QUERY,bouncingdan,"@sandersdesign - depends what it's in relation to. It's really wide in comparison to say, 3px "
5499,4,1468670495,Tue Apr 07 03:04:16 PDT 2009,NO_QUERY,Marieke_87,"hmmm, this is working very easy actualy "
5500,4,1468670497,Tue Apr 07 03:04:16 PDT 2009,NO_QUERY,idangazit,"@dibau_naum_h Cool, although if it requires human intervention then it still doesn't solve my problem. "
5501,4,1468670508,Tue Apr 07 03:04:16 PDT 2009,NO_QUERY,aneurexorcyst,@joek949 Yep - didn't get too drunk though. Gotta think of health and my wallet 
5502,4,1468670597,Tue Apr 07 03:04:18 PDT 2009,NO_QUERY,rgoodchild,@Mumsontop it is  and it's doing well 
5503,4,1468670647,Tue Apr 07 03:04:19 PDT 2009,NO_QUERY,daveredfly,"@RobBothan Hahaha, drive by takedowns "
5504,4,1468670740,Tue Apr 07 03:04:21 PDT 2009,NO_QUERY,themacboy,Want to shop at http://www.onlyoz.com.au/ but after they where mentioned on telly the site is dead 
5505,4,1468670819,Tue Apr 07 03:04:23 PDT 2009,NO_QUERY,brannray,"@iamdiddy I hate working out too, but we gotta do it to look good! Just keep in mind that it's worth it!!! "
5506,4,1468670866,Tue Apr 07 03:04:24 PDT 2009,NO_QUERY,endorwitch,"someone quoted some graffiti they saw in sydney on facebook - &quot;God hates homos!&quot; &quot;Yeah, but does he like Tabouhli?&quot; thats brill!!!!! "
5507,4,1468670876,Tue Apr 07 03:04:24 PDT 2009,NO_QUERY,micburns,FREE FOOD OFFER! www.graze.com with this code: PGT5MB8T - healthy snacks delivered to your desk.. yummilicious 
5508,4,1468670905,Tue Apr 07 03:04:25 PDT 2009,NO_QUERY,__giorgia,@patricklanglois Hey you  i hope you have a great day. I love you! xoxo
5509,4,1468670948,Tue Apr 07 03:04:26 PDT 2009,NO_QUERY,wren_x,UPLOADED THE VIDEOOO  now to edit the title and shizzly then i will link you to it in a bit 
5510,4,1468671036,Tue Apr 07 03:04:28 PDT 2009,NO_QUERY,kimmieannxx,"Some ppl just need to grow the fxck up!!! But yea, goodnight..... "
5511,4,1468671050,Tue Apr 07 03:04:28 PDT 2009,NO_QUERY,mariih,"ok, i'm off to school. i'll stop bothering everyone lol wish me luck at school "
5512,4,1468671199,Tue Apr 07 03:04:31 PDT 2009,NO_QUERY,Janie1809,@EdCullen night Mr Cullen 
5513,4,1468671207,Tue Apr 07 03:04:32 PDT 2009,NO_QUERY,mbaa,our mobile team should look at pomegranate phone http://www.pomegranatephone.com/ 
5514,4,1468671237,Tue Apr 07 03:04:32 PDT 2009,NO_QUERY,zamon,"@Tunnelman well, good morning then "
5515,4,1468671317,Tue Apr 07 03:04:34 PDT 2009,NO_QUERY,FaintedHeart1,@hansonmusic http://twitpic.com/2y0cg - Im happy that things are going great with the recording!  HAHA tay
5516,4,1468671338,Tue Apr 07 03:04:35 PDT 2009,NO_QUERY,thechasecat,hi!!! new video is up..... http://vimeo.com/4040970   Please check it out!  all comments welcome!  Im so excited....  xXxXx
5517,4,1468671343,Tue Apr 07 03:04:34 PDT 2009,NO_QUERY,BW101,@starjamgirl Glad you understood my technical lingo &quot;little many dude&quot; haha 
5518,4,1468671351,Tue Apr 07 03:04:34 PDT 2009,NO_QUERY,iarfhlaith,"@smccarron Cool, well done. I'll have to check it out. Will definitely consider it a look for the next project "
5519,4,1468671476,Tue Apr 07 03:04:38 PDT 2009,NO_QUERY,raisia,@ieneney: thanks! are you graduating too? 
5520,4,1468671518,Tue Apr 07 03:04:38 PDT 2009,NO_QUERY,rosie_hemingway,is rating silversteins new album 
5521,4,1468671559,Tue Apr 07 03:04:39 PDT 2009,NO_QUERY,ladybug27,"@JMPhotographer This Morning are cooking with chocolate this morning  I never knew you could - there you go huh , learning all the time .."
